Time,Left,Right
2024/11/20 20:54:59,227.0,1.0
2024/11/20 20:54:59,111.0,1.0
2024/11/20 20:54:59,86.0,1.0
2024/11/20 20:54:59,143.0,1.0
2024/11/20 20:54:59,192.0,463.0
2024/11/20 20:54:59,56.0,511.0
2024/11/20 20:54:59,166.0,121.0
2024/11/20 20:54:59,156.0,45.0
2024/11/20 20:54:59,84.0,1.0
2024/11/20 20:54:59,176.0,483.0
2024/11/20 20:54:59,171.0,1.0
2024/11/20 20:54:59,108.0,3.0
2024/11/20 20:54:59,179.0,1.0
2024/11/20 20:54:59,119.0,1.0
2024/11/20 20:54:59,134.0,1.0
2024/11/20 20:54:59,227.0,1.0
2024/11/20 20:54:59,69.0,1.0
2024/11/20 20:54:59,154.0,1.0
2024/11/20 20:54:59,66.0,2.0
2024/11/20 20:55:00,82.0,1.0
2024/11/20 20:55:00,87.0,1.0
2024/11/20 20:55:00,151.0,1.0
2024/11/20 20:55:00,175.0,1.0
2024/11/20 20:55:00,1.0,144.0
2024/11/20 20:55:00,1.0,1.0
2024/11/20 20:55:00,1.0,1.0
2024/11/20 20:55:00,1.0,1.0
2024/11/20 20:55:00,128.0,1.0
2024/11/20 20:55:00,103.0,1.0
2024/11/20 20:55:00,1.0,1.0
2024/11/20 20:55:00,1.0,141.0
2024/11/20 20:55:00,1.0,7.0
2024/11/20 20:55:01,1.0,1.0
2024/11/20 20:55:01,128.0,1.0
2024/11/20 20:55:01,54.0,1.0
2024/11/20 20:55:01,2.0,3.0
2024/11/20 20:55:01,1.0,146.0
2024/11/20 20:55:01,1.0,75.0
2024/11/20 20:55:01,1.0,1.0
2024/11/20 20:55:01,161.0,1.0
2024/11/20 20:55:01,247.0,1.0
2024/11/20 20:55:01,1.0,1.0
2024/11/20 20:55:02,1.0,114.0
2024/11/20 20:55:02,1.0,1.0
2024/11/20 20:55:02,138.0,1.0
2024/11/20 20:55:02,1.0,84.0
2024/11/20 20:55:02,263.0,1.0
2024/11/20 20:55:02,1.0,127.0
2024/11/20 20:55:02,270.0,1.0
2024/11/20 20:55:02,159.0,421.0
2024/11/20 20:55:02,156.0,535.0
2024/11/20 20:55:02,190.0,392.0
2024/11/20 20:55:03,141.0,424.0
2024/11/20 20:55:03,100.0,259.0
2024/11/20 20:55:03,137.0,425.0
2024/11/20 20:55:03,118.0,331.0
2024/11/20 20:55:03,120.0,390.0
2024/11/20 20:55:03,105.0,498.0
2024/11/20 20:55:03,180.0,553.0
2024/11/20 20:55:03,97.0,548.0
2024/11/20 20:55:03,88.0,274.0
