Time,Left,Right
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,27.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,3.0
2024/11/20 02:10:35,4095.0,64.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,4095.0,4095.0
2024/11/20 02:10:35,28.0,4095.0
2024/11/20 02:10:35,48.0,4095.0
2024/11/20 02:10:35,72.0,4095.0
2024/11/20 02:10:36,4095.0,4095.0
2024/11/20 02:10:36,238.0,1.0
2024/11/20 02:10:37,4095.0,4095.0
2024/11/20 02:10:37,532.0,702.0
2024/11/20 02:10:37,4095.0,4095.0
2024/11/20 02:10:37,4095.0,1.0
2024/11/20 02:10:37,4095.0,1.0
2024/11/20 02:10:37,4095.0,4095.0
2024/11/20 02:10:37,2.0,4095.0
2024/11/20 02:10:37,1.0,1.0
2024/11/20 02:10:37,4095.0,1.0
2024/11/20 02:10:37,1258.0,1.0
2024/11/20 02:10:37,4.0,857.0
2024/11/20 02:10:37,1.0,3610.0
2024/11/20 02:10:37,1.0,1.0
2024/11/20 02:10:37,4095.0,1.0
2024/11/20 02:10:37,9.0,4095.0
2024/11/20 02:10:37,1.0,4095.0
2024/11/20 02:10:37,1.0,1341.0
2024/11/20 02:10:38,17.0,1.0
2024/11/20 02:10:38,4095.0,1.0
2024/11/20 02:10:38,4095.0,1.0
2024/11/20 02:10:38,1.0,4095.0
2024/11/20 02:10:38,1.0,4095.0
2024/11/20 02:10:38,1.0,1.0
2024/11/20 02:10:38,4095.0,1.0
2024/11/20 02:10:38,4095.0,1.0
2024/11/20 02:10:38,37.0,4095.0
2024/11/20 02:10:38,17.0,4095.0
2024/11/20 02:10:39,4095.0,598.0
2024/11/20 02:10:39,4095.0,1.0
2024/11/20 02:10:39,1287.0,1.0
2024/11/20 02:10:39,1.0,1.0
2024/11/20 02:10:39,1.0,2.0
2024/11/20 02:10:39,4095.0,4095.0
2024/11/20 02:10:39,4095.0,1.0
2024/11/20 02:10:39,4095.0,1.0
2024/11/20 02:10:39,4095.0,1.0
2024/11/20 02:10:40,1.0,4095.0
2024/11/20 02:10:40,1.0,209.0
2024/11/20 02:10:40,360.0,1.0
2024/11/20 02:10:40,4095.0,1.0
2024/11/20 02:10:40,4095.0,1.0
2024/11/20 02:10:40,4095.0,1.0
2024/11/20 02:10:40,1.0,4095.0
2024/11/20 02:10:40,1.0,17.0
2024/11/20 02:10:40,4095.0,1.0
2024/11/20 02:10:40,4095.0,1.0
2024/11/20 02:10:41,4095.0,1.0
2024/11/20 02:10:41,3.0,3842.0
2024/11/20 02:10:41,1.0,821.0
2024/11/20 02:10:41,4095.0,4095.0
2024/11/20 02:10:41,4095.0,1.0
2024/11/20 02:10:41,71.0,2.0
2024/11/20 02:10:41,1.0,5.0
2024/11/20 02:10:41,4095.0,4095.0
2024/11/20 02:10:41,4095.0,1.0
2024/11/20 02:10:42,1.0,1.0
2024/11/20 02:10:42,1.0,5.0
2024/11/20 02:10:42,4095.0,1.0
2024/11/20 02:10:42,4095.0,1.0
2024/11/20 02:10:42,1.0,141.0
2024/11/20 02:10:42,1.0,1.0
2024/11/20 02:10:42,4095.0,1.0
2024/11/20 02:10:42,2.0,4095.0
2024/11/20 02:10:42,1.0,22.0
2024/11/20 02:10:42,4095.0,1.0
2024/11/20 02:10:43,1.0,1.0
2024/11/20 02:10:43,1.0,4095.0
2024/11/20 02:10:43,4095.0,4095.0
2024/11/20 02:10:43,358.0,1.0
2024/11/20 02:10:43,56.0,1.0
2024/11/20 02:10:43,4095.0,1.0
2024/11/20 02:10:43,1.0,4095.0
2024/11/20 02:10:43,4095.0,4095.0
2024/11/20 02:10:43,4095.0,1.0
2024/11/20 02:10:44,1.0,4095.0
2024/11/20 02:10:44,1.0,55.0
2024/11/20 02:10:44,4095.0,1.0
2024/11/20 02:10:44,880.0,1.0
2024/11/20 02:10:44,4.0,490.0
2024/11/20 02:10:44,4095.0,1.0
2024/11/20 02:10:44,6.0,2.0
2024/11/20 02:10:44,10.0,2.0
2024/11/20 02:10:44,4095.0,4095.0
2024/11/20 02:10:44,15.0,1.0
2024/11/20 02:10:45,1.0,4095.0
2024/11/20 02:10:45,4095.0,1.0
2024/11/20 02:10:45,2212.0,1.0
2024/11/20 02:10:45,4.0,1.0
2024/11/20 02:10:45,4095.0,16.0
2024/11/20 02:10:45,4095.0,1.0
2024/11/20 02:10:45,3.0,1.0
2024/11/20 02:10:45,4095.0,4095.0
2024/11/20 02:10:45,3.0,4095.0
2024/11/20 02:10:46,1.0,1.0
2024/11/20 02:10:46,4095.0,4.0
2024/11/20 02:10:46,1.0,271.0
2024/11/20 02:10:46,14.0,3.0
2024/11/20 02:10:46,4095.0,1.0
2024/11/20 02:10:46,201.0,1.0
2024/11/20 02:10:46,4.0,1.0
2024/11/20 02:10:46,4095.0,1.0
2024/11/20 02:10:46,12.0,1.0
2024/11/20 02:10:46,27.0,4.0
2024/11/20 02:10:47,4095.0,1.0
2024/11/20 02:10:47,54.0,1.0
2024/11/20 02:10:47,82.0,1.0
2024/11/20 02:10:47,1.0,94.0
2024/11/20 02:10:47,1.0,1.0
2024/11/20 02:10:47,4095.0,1.0
2024/11/20 02:10:47,4095.0,3.0
2024/11/20 02:10:47,16.0,4.0
2024/11/20 02:10:47,1.0,4095.0
2024/11/20 02:10:48,1.0,1.0
2024/11/20 02:10:48,4095.0,1.0
2024/11/20 02:10:48,4095.0,1.0
2024/11/20 02:10:48,11.0,4095.0
2024/11/20 02:10:48,1.0,360.0
2024/11/20 02:10:48,1.0,4095.0
2024/11/20 02:10:48,4095.0,4.0
2024/11/20 02:10:48,4095.0,1.0
2024/11/20 02:10:48,4095.0,1.0
2024/11/20 02:10:48,1.0,1.0
2024/11/20 02:10:49,1.0,3.0
2024/11/20 02:10:49,1.0,13.0
2024/11/20 02:10:49,26.0,4095.0
2024/11/20 02:10:49,4095.0,1.0
2024/11/20 02:10:49,4095.0,1.0
2024/11/20 02:10:49,4095.0,1.0
2024/11/20 02:10:49,241.0,1.0
2024/11/20 02:10:49,1.0,4095.0
2024/11/20 02:10:49,1.0,2.0
2024/11/20 02:10:50,1.0,4095.0
2024/11/20 02:10:50,4095.0,4095.0
2024/11/20 02:10:50,4095.0,4095.0
2024/11/20 02:10:50,4095.0,4095.0
2024/11/20 02:10:50,1.0,4095.0
2024/11/20 02:10:50,1.0,4095.0
2024/11/20 02:10:50,1.0,4095.0
2024/11/20 02:10:50,4095.0,4095.0
2024/11/20 02:10:50,4095.0,4095.0
2024/11/20 02:10:51,4095.0,49.0
2024/11/20 02:10:51,66.0,1529.0
2024/11/20 02:10:51,1.0,4095.0
2024/11/20 02:10:51,1.0,4095.0
2024/11/20 02:10:51,1.0,4095.0
2024/11/20 02:10:51,4095.0,4095.0
2024/11/20 02:10:51,4095.0,341.0
2024/11/20 02:10:51,4095.0,3.0
2024/11/20 02:10:51,1.0,3.0
2024/11/20 02:10:51,1.0,1.0
2024/11/20 02:10:52,1.0,1.0
2024/11/20 02:10:52,4095.0,1.0
2024/11/20 02:10:52,4095.0,547.0
2024/11/20 02:10:52,4095.0,4.0
2024/11/20 02:10:52,1.0,4.0
2024/11/20 02:10:52,1.0,4095.0
2024/11/20 02:10:52,1.0,4095.0
2024/11/20 02:10:52,2.0,4095.0
2024/11/20 02:10:52,4095.0,1.0
2024/11/20 02:10:53,4095.0,4095.0
2024/11/20 02:10:53,68.0,4095.0
2024/11/20 02:10:53,1.0,4095.0
2024/11/20 02:10:53,1.0,4095.0
2024/11/20 02:10:53,1.0,626.0
2024/11/20 02:10:53,4095.0,429.0
2024/11/20 02:10:53,4095.0,42.0
2024/11/20 02:10:53,4095.0,1.0
2024/11/20 02:10:53,1.0,3.0
2024/11/20 02:10:53,1.0,1.0
2024/11/20 02:10:54,1.0,1.0
2024/11/20 02:10:54,4095.0,1.0
2024/11/20 02:10:54,4095.0,4095.0
2024/11/20 02:10:54,4095.0,4095.0
2024/11/20 02:10:54,1.0,4095.0
2024/11/20 02:10:54,1.0,1814.0
2024/11/20 02:10:54,1.0,9.0
2024/11/20 02:10:54,4095.0,257.0
2024/11/20 02:10:54,4095.0,4095.0
2024/11/20 02:10:55,4095.0,4095.0
2024/11/20 02:10:55,1.0,4095.0
2024/11/20 02:10:55,1.0,4095.0
2024/11/20 02:10:55,1.0,4095.0
2024/11/20 02:10:55,4095.0,4095.0
2024/11/20 02:10:55,4095.0,1.0
2024/11/20 02:10:55,4095.0,1.0
2024/11/20 02:10:55,996.0,1.0
2024/11/20 02:10:55,1.0,1.0
2024/11/20 02:10:55,1.0,1.0
2024/11/20 02:10:56,12.0,4095.0
2024/11/20 02:10:56,4095.0,4095.0
2024/11/20 02:10:56,4095.0,4095.0
2024/11/20 02:10:56,1.0,4095.0
2024/11/20 02:10:56,1.0,1.0
2024/11/20 02:10:56,1.0,4095.0
2024/11/20 02:10:56,4095.0,4095.0
2024/11/20 02:10:56,4095.0,4095.0
