Time,Left,Right
2024/11/20 02:28:17,227.0,4095.0
2024/11/20 02:28:17,4.0,4095.0
2024/11/20 02:28:17,1.0,4095.0
2024/11/20 02:28:17,418.0,4095.0
2024/11/20 02:28:17,3.0,4095.0
2024/11/20 02:28:17,26.0,4095.0
2024/11/20 02:28:17,8.0,4095.0
2024/11/20 02:28:17,12.0,4095.0
2024/11/20 02:28:17,15.0,4095.0
2024/11/20 02:28:17,4.0,4095.0
2024/11/20 02:28:17,606.0,4095.0
2024/11/20 02:28:18,2.0,4095.0
2024/11/20 02:28:18,489.0,4095.0
2024/11/20 02:28:18,424.0,4095.0
2024/11/20 02:28:18,5.0,4095.0
2024/11/20 02:28:18,8.0,4095.0
2024/11/20 02:28:18,1.0,4095.0
2024/11/20 02:28:18,5.0,1.0
2024/11/20 02:28:18,8.0,4095.0
2024/11/20 02:28:18,4095.0,1.0
2024/11/20 02:28:18,4095.0,1.0
2024/11/20 02:28:19,4095.0,1.0
2024/11/20 02:28:19,4095.0,4095.0
2024/11/20 02:28:19,1.0,4095.0
2024/11/20 02:28:19,1.0,4095.0
2024/11/20 02:28:19,4095.0,1.0
2024/11/20 02:28:19,4095.0,1.0
2024/11/20 02:28:19,4095.0,1.0
2024/11/20 02:28:19,4095.0,1.0
2024/11/20 02:28:19,1.0,4095.0
2024/11/20 02:28:20,1.0,4095.0
2024/11/20 02:28:20,89.0,4095.0
2024/11/20 02:28:20,4095.0,1.0
2024/11/20 02:28:20,4095.0,1.0
2024/11/20 02:28:20,4095.0,1.0
2024/11/20 02:28:20,1.0,4095.0
2024/11/20 02:28:20,1.0,4095.0
2024/11/20 02:28:20,1.0,4095.0
2024/11/20 02:28:20,4095.0,1.0
2024/11/20 02:28:21,12.0,1.0
2024/11/20 02:28:21,4095.0,1.0
2024/11/20 02:28:21,1.0,4095.0
2024/11/20 02:28:21,1.0,4095.0
2024/11/20 02:28:21,4.0,4095.0
2024/11/20 02:28:21,4095.0,1.0
2024/11/20 02:28:21,4095.0,1.0
2024/11/20 02:28:21,4095.0,1.0
2024/11/20 02:28:21,6.0,1.0
2024/11/20 02:28:21,1.0,4095.0
2024/11/20 02:28:22,1.0,4095.0
2024/11/20 02:28:22,1.0,4095.0
2024/11/20 02:28:22,4095.0,1.0
2024/11/20 02:28:22,4095.0,1.0
2024/11/20 02:28:22,4095.0,1.0
2024/11/20 02:28:22,15.0,4095.0
2024/11/20 02:28:22,1.0,4095.0
2024/11/20 02:28:22,14.0,4095.0
2024/11/20 02:28:22,4095.0,1.0
2024/11/20 02:28:23,4095.0,1.0
2024/11/20 02:28:23,4095.0,1.0
2024/11/20 02:28:23,5.0,4095.0
2024/11/20 02:28:23,1.0,4095.0
2024/11/20 02:28:23,1.0,4095.0
2024/11/20 02:28:23,4095.0,1.0
2024/11/20 02:28:23,4095.0,1.0
2024/11/20 02:28:23,4095.0,1.0
2024/11/20 02:28:23,4095.0,4095.0
2024/11/20 02:28:23,688.0,4095.0
2024/11/20 02:28:24,1.0,4095.0
2024/11/20 02:28:24,4095.0,1.0
2024/11/20 02:28:24,4095.0,1.0
2024/11/20 02:28:24,4095.0,1.0
2024/11/20 02:28:24,4095.0,1.0
2024/11/20 02:28:24,1.0,4095.0
2024/11/20 02:28:24,1.0,4095.0
2024/11/20 02:28:24,2.0,4095.0
2024/11/20 02:28:24,4095.0,4.0
2024/11/20 02:28:25,4095.0,1.0
2024/11/20 02:28:25,4095.0,1.0
2024/11/20 02:28:25,1.0,4095.0
2024/11/20 02:28:25,358.0,4095.0
2024/11/20 02:28:25,10.0,4095.0
2024/11/20 02:28:25,4095.0,1.0
2024/11/20 02:28:25,4095.0,1.0
2024/11/20 02:28:25,4095.0,1.0
2024/11/20 02:28:25,4.0,4095.0
2024/11/20 02:28:25,3.0,4095.0
2024/11/20 02:28:26,1.0,4095.0
2024/11/20 02:28:26,4095.0,1.0
2024/11/20 02:28:26,4095.0,1.0
2024/11/20 02:28:26,4095.0,1.0
2024/11/20 02:28:26,238.0,1.0
2024/11/20 02:28:26,1.0,4095.0
2024/11/20 02:28:26,1.0,4095.0
2024/11/20 02:28:26,4095.0,4095.0
2024/11/20 02:28:26,4095.0,1.0
2024/11/20 02:28:27,4095.0,1.0
2024/11/20 02:28:27,4095.0,1.0
2024/11/20 02:28:27,1.0,1.0
2024/11/20 02:28:27,1.0,4095.0
2024/11/20 02:28:27,1.0,4095.0
2024/11/20 02:28:27,4095.0,2.0
2024/11/20 02:28:27,4095.0,1.0
2024/11/20 02:28:27,4095.0,1.0
2024/11/20 02:28:27,1.0,499.0
2024/11/20 02:28:27,1.0,4095.0
2024/11/20 02:28:28,1.0,4095.0
2024/11/20 02:28:28,4095.0,1.0
2024/11/20 02:28:28,4095.0,1.0
2024/11/20 02:28:28,4095.0,1.0
