Time,Left,Right
2024/11/20 02:12:34,4095.0,24.0
2024/11/20 02:12:34,4095.0,24.0
2024/11/20 02:12:34,4095.0,24.0
2024/11/20 02:12:34,4095.0,25.0
2024/11/20 02:12:34,4095.0,26.0
2024/11/20 02:12:34,4095.0,26.0
2024/11/20 02:12:34,4095.0,25.0
2024/11/20 02:12:34,4095.0,24.0
2024/11/20 02:12:34,4095.0,23.0
2024/11/20 02:12:34,4095.0,23.0
2024/11/20 02:12:35,4095.0,24.0
2024/11/20 02:12:35,4095.0,24.0
2024/11/20 02:12:35,4095.0,4.0
2024/11/20 02:12:35,4095.0,148.0
2024/11/20 02:12:35,4095.0,111.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,864.0
2024/11/20 02:12:35,4095.0,411.0
2024/11/20 02:12:35,4095.0,572.0
2024/11/20 02:12:35,4095.0,13.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,35.0
2024/11/20 02:12:35,4095.0,9.0
2024/11/20 02:12:35,4095.0,1.0
2024/11/20 02:12:35,4095.0,1255.0
2024/11/20 02:12:35,4095.0,145.0
2024/11/20 02:12:35,4095.0,22.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:35,4095.0,4095.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,1.0,4095.0
2024/11/20 02:12:37,1.0,1.0
2024/11/20 02:12:37,327.0,1.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,4095.0,4095.0
2024/11/20 02:12:37,3.0,4095.0
2024/11/20 02:12:37,1.0,4095.0
2024/11/20 02:12:37,1.0,4095.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,4095.0,4095.0
2024/11/20 02:12:37,10.0,4095.0
2024/11/20 02:12:37,1.0,4095.0
2024/11/20 02:12:37,1.0,157.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,4095.0,1.0
2024/11/20 02:12:37,4095.0,4095.0
2024/11/20 02:12:37,4.0,989.0
2024/11/20 02:12:37,907.0,1.0
2024/11/20 02:12:38,4095.0,1.0
2024/11/20 02:12:38,4095.0,3.0
2024/11/20 02:12:38,4095.0,1.0
2024/11/20 02:12:38,4095.0,2.0
2024/11/20 02:12:38,1.0,4095.0
2024/11/20 02:12:38,2.0,4095.0
2024/11/20 02:12:38,1.0,4095.0
2024/11/20 02:12:38,4095.0,1.0
