Time,Left,Right
2024/11/20 21:16:44,245.0,173.0
2024/11/20 21:16:45,217.0,179.0
2024/11/20 21:16:46,231.0,317.0
2024/11/20 21:16:46,234.0,157.0
2024/11/20 21:16:46,211.0,180.0
2024/11/20 21:16:46,237.0,161.0
2024/11/20 21:16:46,215.0,161.0
2024/11/20 21:16:46,241.0,169.0
2024/11/20 21:16:46,214.0,161.0
2024/11/20 21:16:46,222.0,372.0
2024/11/20 21:16:46,211.0,157.0
2024/11/20 21:16:46,230.0,176.0
2024/11/20 21:16:46,108.0,168.0
2024/11/20 21:16:46,240.0,178.0
2024/11/20 21:16:46,120.0,184.0
2024/11/20 21:16:46,106.0,184.0
2024/11/20 21:16:46,218.0,170.0
2024/11/20 21:16:46,217.0,155.0
2024/11/20 21:16:46,212.0,166.0
2024/11/20 21:16:46,238.0,143.0
2024/11/20 21:16:46,145.0,347.0
2024/11/20 21:16:46,117.0,397.0
2024/11/20 21:16:46,1.0,120.0
2024/11/20 21:16:46,1.0,119.0
2024/11/20 21:16:46,1.0,134.0
2024/11/20 21:16:46,1.0,117.0
2024/11/20 21:16:46,1.0,119.0
2024/11/20 21:16:46,41.0,314.0
2024/11/20 21:16:47,105.0,173.0
2024/11/20 21:16:47,105.0,551.0
2024/11/20 21:16:47,112.0,1.0
2024/11/20 21:16:47,107.0,387.0
2024/11/20 21:16:47,130.0,372.0
2024/11/20 21:16:47,151.0,312.0
2024/11/20 21:16:47,104.0,558.0
2024/11/20 21:16:47,208.0,153.0
2024/11/20 21:16:47,1.0,111.0
2024/11/20 21:16:47,1.0,144.0
2024/11/20 21:16:47,1.0,115.0
2024/11/20 21:16:47,1.0,88.0
2024/11/20 21:16:47,1.0,114.0
2024/11/20 21:16:47,1.0,128.0
2024/11/20 21:16:47,1.0,103.0
2024/11/20 21:16:48,1.0,114.0
2024/11/20 21:16:48,1.0,96.0
2024/11/20 21:16:48,1.0,1.0
2024/11/20 21:16:48,1.0,76.0
2024/11/20 21:16:48,1.0,162.0
2024/11/20 21:16:48,248.0,527.0
2024/11/20 21:16:48,126.0,491.0
2024/11/20 21:16:48,146.0,604.0
2024/11/20 21:16:48,1.0,98.0
2024/11/20 21:16:48,1.0,165.0
2024/11/20 21:16:49,1.0,162.0
2024/11/20 21:16:49,126.0,209.0
2024/11/20 21:16:49,369.0,442.0
2024/11/20 21:16:49,241.0,530.0
2024/11/20 21:16:49,267.0,315.0
2024/11/20 21:16:49,1.0,178.0
